image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
3841509426.jpg,6,66,34,5,0,111,2.34234234234234,0.653598368411999,35.7934782608696
5676561526.jpg,0,21,53,39,0,113,3.15929203539823,0.714222500363356,57.9873949579832
6808473551.jpg,1,29,67,5,0,102,2.74509803921569,0.557332304127295,47.275
4353430545.jpg,23,103,26,0,0,152,2.01973684210526,0.569307639653154,27.2697368421053
9571610402.jpg,1,9,49,64,4,127,3.48031496062992,0.711028694761613,69.8582677165354
7881174736.jpg,0,4,85,52,0,141,3.34042553191489,0.532243059862725,65.505033557047
4433497740.jpg,0,8,60,34,0,102,3.25490196078431,0.591796635357012,60.7212389380531
4603966605.jpg,5,74,29,2,0,110,2.25454545454545,0.565626447164065,33.24375
8050471028.jpg,0,1,19,79,7,106,3.86792452830189,0.517787816408617,75.8189655172414
440297710.jpg,0,13,64,24,1,102,3.12745098039216,0.624128201914296,57.5277777777778
6985836315.jpg,1,41,61,3,0,106,2.62264150943396,0.559810004991987,44.3304347826087
2756512177.jpg,0,16,81,11,0,108,2.9537037037037,0.500173040323575,53.858407079646
2363413290.jpg,1,26,65,9,0,101,2.81188118811881,0.595195283703235,47.75
3603762742.jpg,0,15,64,24,0,103,3.0873786407767,0.6120809269271,54.109375
5712901839.jpg,1,30,59,12,0,102,2.80392156862745,0.645459628792906,50.197247706422
8357037213.jpg,0,0,44,55,3,102,3.59803921568627,0.549703861256738,69.1949541284404
8454542185.jpg,0,3,49,53,2,107,3.50467289719626,0.588792044137521,69.75
8417650354.jpg,0,4,45,58,0,107,3.50467289719626,0.572545322844697,69.304054054054
5575661562.jpg,0,0,19,71,8,98,3.88775510204082,0.515385013948375,75.6150442477876
8734847489.jpg,0,9,60,43,1,113,3.31858407079646,0.630553706867222,62.2857142857143
7222616846.jpg,0,1,24,78,5,108,3.80555555555556,0.519855000152735,76.1588983050847
277758418.jpg,1,13,70,21,1,106,3.07547169811321,0.627893124171503,55.6995798319328
6254765942.jpg,0,3,33,61,0,97,3.5979381443299,0.552641268033813,73.5841346153846
8022493551.jpg,0,12,68,25,1,106,3.14150943396226,0.608490391915115,57.7794117647059
2545877303.jpg,1,46,44,5,0,96,2.55208333333333,0.613356454560378,39.7357142857143
4640205988.jpg,0,3,43,58,3,107,3.57009345794393,0.600505283038207,71.891592920354
6898490953.jpg,0,1,13,76,15,105,4.0,0.554700196225229,80.1554054054054
3855419676.jpg,0,1,19,72,8,100,3.87,0.544114515576093,76.2905405405405
8345496530.jpg,0,2,31,64,9,106,3.75471698113208,0.629607901486041,72.8716216216216
8321155777.jpg,0,12,81,13,0,106,3.00943396226415,0.487857961742534,53.2731092436975
2197636094.jpg,0,3,44,51,3,101,3.53465346534653,0.609333347776791,72.2864077669903
6936616730.jpg,0,23,60,22,1,106,3.00943396226415,0.683064286437966,53.472972972973
2889093136.jpg,0,4,61,39,2,106,3.36792452830189,0.590810124975516,64.7121848739496
8545406642.jpg,0,1,44,55,2,102,3.56862745098039,0.554188442797278,68.65
5652034742.jpg,0,5,62,34,0,101,3.28712871287129,0.55383451794496,63.90625
10059344614.jpg,0,3,46,49,2,100,3.5,0.594588390010563,68.6651376146789
9166557972.jpg,0,1,45,60,1,107,3.57009345794393,0.533980240124661,67.9012605042017
2667565926.jpg,0,2,41,61,1,105,3.58095238095238,0.550890055709716,69.1554054054054
4986076377.jpg,0,2,49,50,0,101,3.47524752475248,0.540260296633773,69.55
3417674715.jpg,0,22,69,17,0,108,2.9537037037037,0.601932390702485,52.1644736842105
8423036726.jpg,0,0,37,67,2,106,3.66981132075472,0.511239355240586,72.8029661016949
6002391220.jpg,0,6,42,57,2,107,3.51401869158878,0.634904330652494,70.2214285714286
7714207710.jpg,4,72,57,2,0,135,2.42222222222222,0.579071138189927,38.2140287769784
7431456352.jpg,2,44,54,8,1,109,2.65137614678899,0.685513416528496,42.0402542372881
4781142781.jpg,1,22,57,30,1,111,3.07207207207207,0.734991796017439,56.1631355932203
5914426709.jpg,0,1,56,43,2,102,3.45098039215686,0.556286324530138,64.8050458715596
3147348702.jpg,2,42,70,7,0,121,2.67768595041322,0.60848001929751,46.5483193277311
11555549865.jpg,0,5,67,32,0,104,3.25961538461538,0.539600576976746,60.9402654867257
7004597260.jpg,0,1,40,66,5,112,3.66964285714286,0.575606109959227,71.8065217391304
8039894154.jpg,2,41,55,3,0,101,2.58415841584158,0.587661922072092,41.2924107142857
6326902733.jpg,0,4,60,40,2,106,3.37735849056604,0.592859578470624,66.2633928571429
463426919.jpg,2,68,36,2,0,108,2.35185185185185,0.55222260875729,35.2478991596639
346617303.jpg,4,71,30,0,0,105,2.24761904761905,0.514799295860353,32.5267857142857
7267070590.jpg,7,64,28,3,0,102,2.26470588235294,0.628158877995575,34.3142857142857
7109981551.jpg,0,3,66,37,2,108,3.35185185185185,0.568894892232083,64.1526548672566
10713772814.jpg,0,7,71,30,0,108,3.21296296296296,0.547738356358812,62.3301886792453
6118735934.jpg,0,0,34,66,10,110,3.78181818181818,0.596346955563209,76.3978260869565
8377908446.jpg,0,1,31,68,6,106,3.74528301886792,0.57006801189427,74.4809322033898
6613235741.jpg,6,44,48,6,0,104,2.51923076923077,0.696464988502015,42.3308823529412
8106242836.jpg,0,11,61,32,0,104,3.20192307692308,0.613438624054357,62.6822429906542
252435496.jpg,7,67,34,0,0,108,2.25,0.565768024851109,33.3125
326299244.jpg,3,42,53,5,0,103,2.58252427184466,0.634378989907827,42.4671052631579
6820819077.jpg,0,3,40,54,1,98,3.54081632653061,0.577380636067711,70.4059633027523
9638117839.jpg,0,7,60,30,1,98,3.25510204081633,0.59743825095748,59.1880530973451
231161527.jpg,0,13,69,17,0,99,3.04040404040404,0.551790997093378,52.8375
4029731030.jpg,2,22,66,12,0,102,2.86274509803922,0.62993345061479,50.95
2020522728.jpg,0,6,57,43,0,106,3.34905660377358,0.586230132451472,65.7747524752475
5258646457.jpg,0,4,39,54,2,99,3.54545454545455,0.610665867299156,67.9407894736842
5005908077.jpg,0,3,55,43,5,106,3.47169811320755,0.635573189668175,64.0635593220339
4156345687.jpg,0,1,52,81,6,140,3.65714285714286,0.572404100496458,75.1938775510204
563494328.jpg,18,80,11,0,0,109,1.93577981651376,0.514155714952664,25.68125
1446670895.jpg,0,6,65,35,0,106,3.27358490566038,0.561172562678651,61.3326086956522
8600504349.jpg,0,10,60,33,0,103,3.22330097087379,0.60927534641092,63.5754716981132
7807631220.jpg,0,0,11,81,12,104,4.00961538461539,0.472448534366542,81.3638392857143
3254444597.jpg,6,66,30,1,0,103,2.25242718446602,0.572549280385056,33.6826923076923
6121771164.jpg,0,0,19,79,7,105,3.88571428571429,0.486634551602316,79.3026315789474
6305619763.jpg,2,49,49,4,0,104,2.52884615384615,0.60670574383033,41.4861111111111
3069379747.jpg,0,6,68,30,1,105,3.24761904761905,0.568076247268466,63.1553398058252
4423525827.jpg,2,28,69,6,0,105,2.75238095238095,0.584757549708759,47.7242990654206
9407500995.jpg,0,1,24,80,4,109,3.79816513761468,0.505155211090491,75.8792372881356
4034550282.jpg,3,70,36,3,0,112,2.34821428571429,0.580615104534751,35.5381355932203
4194428227.jpg,0,2,26,71,5,104,3.75961538461538,0.56594610720975,75.8739495798319
8930797229.jpg,0,0,13,85,3,101,3.9009900990099,0.387426134767636,81.1
11209188974.jpg,0,1,58,44,2,105,3.44761904761905,0.554369919210997,66.9269911504425
8647880189.jpg,0,0,51,58,1,110,3.54545454545455,0.51822498100965,69.0986842105263
7107867443.jpg,2,32,61,12,0,107,2.77570093457944,0.663160119185679,48.0472972972973
7577281784.jpg,0,5,55,49,0,109,3.40366972477064,0.579259841506669,67.3618421052632
3025565947.jpg,0,0,34,75,0,109,3.68807339449541,0.465419916061909,73.275641025641
2871570084.jpg,0,2,58,45,1,106,3.42452830188679,0.551156588371817,65.9600840336134
7130276433.jpg,0,13,76,17,0,106,3.0377358490566,0.533176077445105,56.171875
4259043215.jpg,0,2,62,45,0,109,3.39449541284404,0.527368530639052,64.5529661016949
11095381506.jpg,0,2,19,69,10,100,3.87,0.597215762238964,76.75
8079522861.jpg,0,9,62,28,2,101,3.22772277227723,0.630574152956048,59.052752293578
6129702417.jpg,3,11,54,38,0,106,3.19811320754717,0.73575113961376,60.0878378378378
8403312891.jpg,2,34,64,4,0,104,2.67307692307692,0.581966997568077,43.825
285183593.jpg,25,70,8,2,0,105,1.87619047619048,0.615430401227124,20.8445945945946
475853335.jpg,16,85,32,1,0,134,2.13432835820896,0.610571589419543,29.1875
4757093692.jpg,0,2,47,50,2,101,3.51485148514851,0.576434929304924,72.2429906542056
5289133619.jpg,0,17,70,10,0,97,2.92783505154639,0.525345574368521,52.0608108108108
3810011859.jpg,6,54,46,1,0,107,2.39252336448598,0.610552013542993,36.4977064220183
7787028496.jpg,1,23,69,9,0,102,2.84313725490196,0.575835132469745,48.1536697247706
4765708291.jpg,1,2,34,65,9,111,3.71171171171171,0.679403312906893,70.7754237288136
5887936508.jpg,0,4,49,56,0,109,3.47706422018349,0.570839704347729,69.75
2703329173.jpg,0,3,52,52,0,107,3.45794392523365,0.554235387493874,67.0736607142857
141683460.jpg,0,4,37,56,5,102,3.6078431372549,0.647261753180778,68.594537815126
3880140639.jpg,1,73,28,3,0,105,2.31428571428571,0.542683604419273,34.5840707964602
3335618194.jpg,0,0,32,73,0,105,3.6952380952381,0.462514231045288,75.4101941747573
9226799273.jpg,0,26,74,5,0,105,2.8,0.50763402928912,48.0818965517241
8971376273.jpg,0,0,30,73,4,107,3.75700934579439,0.511031540866989,79.0405405405405
5807238153.jpg,0,8,75,24,0,107,3.14953271028037,0.528503374933567,59.9952830188679
6246977871.jpg,24,59,22,0,0,105,1.98095238095238,0.664786726658552,25.8243243243243
5752256334.jpg,0,12,76,16,0,104,3.03846153846154,0.519952890380548,55.6381578947368
1576235224.jpg,10,77,17,2,0,106,2.10377358490566,0.567857213491777,28.9065217391304
5468768534.jpg,0,3,41,58,1,103,3.55339805825243,0.572715501692198,69.75
8042762603.jpg,0,0,27,75,5,107,3.79439252336449,0.509130182355242,73.7941176470588
6937691669.jpg,0,0,16,85,4,105,3.88571428571429,0.423226746698362,78.4065217391304
3184407773.jpg,4,44,44,5,0,97,2.51546391752577,0.663221337831743,39.6816037735849
6974453710.jpg,1,25,64,11,0,101,2.84158415841584,0.612089425939163,47.6238532110092
9945099433.jpg,3,30,81,11,0,125,2.8,0.622171016838255,50.4329268292683
3309384812.jpg,0,10,71,27,0,108,3.15740740740741,0.566379500873785,60.3421052631579
8449030791.jpg,0,5,63,37,1,106,3.32075471698113,0.578127845662116,63.25
10014002683.jpg,0,6,46,51,3,106,3.4811320754717,0.650730462458067,64.7627118644068
5701016184.jpg,3,34,58,15,0,110,2.77272727272727,0.712394732723844,45.0924369747899
1292518332.jpg,0,0,53,50,0,103,3.48543689320388,0.502231835965145,65.7086956521739
3716891886.jpg,0,0,43,57,4,104,3.625,0.560642834922123,72.2299107142857
10486107003.jpg,0,4,55,44,0,103,3.38834951456311,0.564175777585734,67.9930555555556
4098700616.jpg,0,4,59,47,0,110,3.39090909090909,0.560069696604103,65.5897435897436
9224664940.jpg,7,58,37,4,0,106,2.35849056603774,0.664596966951837,37.4441747572816
8522481331.jpg,6,31,58,8,0,103,2.66019417475728,0.707846749480456,46.4135514018692
5879690252.jpg,0,4,62,35,3,104,3.35576923076923,0.606089955045593,64.7565789473684
5557351990.jpg,4,54,44,5,0,107,2.46728971962617,0.648914289327425,40.2057522123894
5359274053.jpg,8,84,12,0,0,104,2.03846153846154,0.438954559496156,28.0572033898305
4996783204.jpg,0,0,23,77,1,101,3.78217821782178,0.438268419944664,78.5817307692308
10375167904.jpg,0,7,70,25,0,102,3.17647058823529,0.534211081244486,62.4080188679245
3207975884.jpg,1,62,46,0,0,109,2.41284403669725,0.51299789138098,38.1949152542373
7657349694.jpg,1,24,66,6,0,97,2.79381443298969,0.557863191298893,49.3646788990826
8270671503.jpg,2,14,69,24,0,109,3.05504587155963,0.650282878407844,55.1449579831933
563363297.jpg,1,42,65,4,0,112,2.64285714285714,0.56723039565094,44.224358974359
7004025487.jpg,32,96,21,0,0,149,1.9261744966443,0.593819061207446,24.375
8518560636.jpg,0,14,71,24,0,109,3.09174311926605,0.585966823793358,55.0195652173913
1519650440.jpg,1,19,69,18,1,108,2.99074074074074,0.648439829537242,53.1567796610169
8320489600.jpg,0,11,80,40,1,132,3.23484848484848,0.603549911732149,62.9666666666667
8560249138.jpg,0,13,79,18,0,110,3.04545454545455,0.531336615369542,56.1631355932203
8351745980.jpg,0,4,73,20,0,97,3.16494845360825,0.471708163025924,61.5257009345794
9352087961.jpg,78,32,0,0,0,110,1.29090909090909,0.456260318127983,8.34110169491525
6512316735.jpg,0,0,53,52,1,106,3.50943396226415,0.520901837363733,69.4308035714286
10513907744.jpg,0,12,59,26,1,98,3.16326530612245,0.637227848535258,59.4311926605505
1396758393.jpg,0,15,68,17,0,100,3.02,0.568179797976206,54.25
5923029266.jpg,0,2,51,57,0,110,3.5,0.537578669301595,67.9491150442478
8210890973.jpg,0,1,28,78,4,111,3.76576576576577,0.52144824470725,73.031512605042
10133867305.jpg,0,6,73,26,0,105,3.19047619047619,0.520636409658671,58.1607142857143
8566161884.jpg,0,23,61,17,0,101,2.94059405940594,0.629631355290027,49.9159292035398
7730088582.jpg,5,67,45,4,0,121,2.39669421487603,0.625557602503228,36.81875
4847844430.jpg,0,1,45,54,1,101,3.54455445544554,0.538975926646961,71.3805309734513
5446222117.jpg,0,0,39,61,5,105,3.67619047619048,0.563219421909541,72.2629310344828
7622984342.jpg,0,0,41,59,1,101,3.6039603960396,0.511452987493319,69.1192660550459
7634190334.jpg,0,1,16,80,4,101,3.86138613861386,0.469674418513443,80.1388888888889
2345921877.jpg,0,25,116,12,0,153,2.91503267973856,0.485956902170464,53.0882352941176
4300400521.jpg,1,32,64,4,0,101,2.7029702970297,0.557576083695231,45.475
4316201498.jpg,0,6,47,49,4,106,3.4811320754717,0.665205046446965,67.2946428571429
5460394455.jpg,0,1,25,78,3,107,3.77570093457944,0.501100886444381,75.765625
4694563082.jpg,0,3,35,61,7,106,3.67924528301887,0.640642085817342,69.8665254237288
8906347187.jpg,0,1,47,69,1,118,3.59322033898305,0.526840090492657,71.9358974358974
276009784.jpg,0,5,64,39,0,108,3.31481481481481,0.55783540513105,62.8050847457627
46766983.jpg,17,62,21,2,0,102,2.07843137254902,0.670248579715003,28.4294871794872
9730872137.jpg,0,19,69,15,0,103,2.96116504854369,0.576029855181602,54.8584905660377
3850107264.jpg,0,14,76,17,1,108,3.0462962962963,0.570034582641014,56.1848739495798
4619633197.jpg,0,0,22,72,11,105,3.8952380952381,0.553377905438143,77.4054054054054
5517232825.jpg,0,3,50,55,3,111,3.52252252252252,0.600709381358208,67.0717391304348
4739558783.jpg,0,7,55,40,0,102,3.32352941176471,0.599699012061032,64.3028846153846
9004727133.jpg,0,0,23,77,5,105,3.82857142857143,0.489449118459151,75.9129464285714
53065971.jpg,19,80,6,1,0,106,1.89622641509434,0.515091213060161,23.5826271186441
10412894895.jpg,0,6,77,17,0,100,3.11,0.469149240755018,57.4121621621622
6938575813.jpg,0,2,74,30,0,106,3.26415094339623,0.484067818791518,61.5257009345794
8215066958.jpg,0,3,65,35,0,103,3.31067961165049,0.524481559398295,62.9115044247788
4281583432.jpg,0,5,73,30,1,109,3.24770642201835,0.546977609785377,62.66875
3902626347.jpg,25,84,3,1,0,113,1.82300884955752,0.504091978844409,21.936974789916
7167608916.jpg,0,3,46,54,2,105,3.52380952380952,0.589902829273897,66.4054054054054
5731936449.jpg,0,6,53,46,3,108,3.42592592592593,0.644222398814764,65.4802631578947
7087645993.jpg,0,2,50,57,1,110,3.51818181818182,0.554081075474067,65.1281512605042
9984535544.jpg,0,0,46,55,3,104,3.58653846153846,0.550561530172921,70.0200892857143
8341991106.jpg,0,0,25,74,6,105,3.81904761904762,0.514799295860353,75.6659663865546
6149327841.jpg,1,21,85,5,0,112,2.83928571428571,0.494174558439115,50.3589743589744
6257550303.jpg,4,48,53,8,0,113,2.57522123893805,0.678829214458263,41.2012711864407
7262954956.jpg,0,1,28,72,4,105,3.75238095238095,0.533150151691889,74.8913043478261
513723164.jpg,1,13,73,16,0,103,3.00970873786408,0.568712781692267,56.1216814159292
7424501528.jpg,0,3,46,60,2,111,3.54954954954955,0.58369884418623,67.5021739130435
2429849599.jpg,0,8,59,33,2,102,3.2843137254902,0.635227424470831,63.5428571428571
6002788833.jpg,0,2,59,44,1,106,3.41509433962264,0.549769207478433,67.2426470588235
8506109338.jpg,0,13,70,24,0,107,3.10280373831776,0.581711518973664,57.9180672268908
3260477963.jpg,1,29,64,14,1,109,2.86238532110092,0.673133770045098,49.675
3284203868.jpg,0,1,37,63,2,103,3.64077669902913,0.539687072220866,70.0
8610523080.jpg,0,9,70,26,0,105,3.16190476190476,0.556842221884494,60.0486111111111
5922588235.jpg,0,1,36,60,6,103,3.68932038834951,0.594568985650855,72.0657894736842
518876891.jpg,7,71,31,0,0,109,2.22018348623853,0.55038367367073,33.2373949579832
3702144450.jpg,0,20,60,23,0,103,3.02912621359223,0.648623137199123,55.8428571428571
7411918198.jpg,3,21,66,16,0,106,2.89622641509434,0.675126023974768,49.3114406779661
8473611231.jpg,52,48,2,0,0,102,1.50980392156863,0.540353716921064,13.2593457943925
6325240412.jpg,0,0,19,82,7,108,3.88888888888889,0.480134975830314,79.9343220338983
8246007228.jpg,0,13,79,8,0,100,2.95,0.457816513022367,51.4252336448598
6190472459.jpg,0,3,64,42,3,112,3.40178571428571,0.592138001759229,64.5608695652174
8219032452.jpg,6,50,46,4,0,106,2.45283018867925,0.663785327772224,40.7132352941176
396221760.jpg,0,4,75,31,0,110,3.24545454545455,0.510196285961106,61.5948275862069
3398954278.jpg,0,2,56,46,1,105,3.43809523809524,0.553377905438143,66.8577586206897
3281066235.jpg,0,0,32,62,6,100,3.74,0.561743318211757,73.0911214953271
4183330908.jpg,0,1,54,50,1,106,3.4811320754717,0.538624917208215,67.48125
6963905428.jpg,0,0,27,74,7,108,3.81481481481481,0.532111789044513,76.2205882352941
3281012528.jpg,0,4,62,43,0,109,3.35779816513761,0.553154853742444,62.7710084033613
5097068931.jpg,0,0,17,84,7,108,3.90740740740741,0.464376519748953,82.7361111111111
9201324227.jpg,0,4,42,54,3,103,3.54368932038835,0.622718565915461,67.9575892857143
4975468754.jpg,0,3,52,44,2,101,3.44554455445545,0.591189437063155,63.7454128440367
9686480737.jpg,21,83,24,1,0,129,2.03875968992248,0.61749368386438,26.0019083969466
8305620668.jpg,10,70,22,2,0,104,2.15384615384615,0.603697840726373,30.6116071428571
8314358374.jpg,0,19,76,7,0,102,2.88235294117647,0.493404371889006,48.9862385321101
6022867548.jpg,0,18,92,25,0,135,3.05185185185185,0.564080529321814,56.9821428571429
8627453045.jpg,0,0,24,71,6,101,3.82178217821782,0.517610656844706,74.2660550458716
6903329459.jpg,4,86,23,0,0,113,2.16814159292035,0.46102864156565,31.31875
4435765484.jpg,0,9,74,18,0,101,3.08910891089109,0.511840012132504,56.7821100917431
4041954882.jpg,0,0,28,81,4,113,3.78761061946903,0.490104351746142,75.86875
9310356178.jpg,0,6,72,27,0,105,3.2,0.526234811584217,58.3040540540541
4045599734.jpg,0,1,35,70,0,106,3.65094339622642,0.498425192938695,72.7056074766355
7202661434.jpg,0,0,46,59,2,107,3.58878504672897,0.531165877300352,69.40625
8248519358.jpg,0,1,27,73,3,104,3.75,0.51671103264991,73.8026315789474
10517436165.jpg,4,35,66,0,0,105,2.59047619047619,0.566623570867177,42.4652173913043
5580904626.jpg,0,0,29,68,1,98,3.71428571428571,0.476239565461901,72.8598130841121
2664892520.jpg,1,17,102,15,0,135,2.97037037037037,0.517467148582209,54.593984962406
5219577819.jpg,2,29,57,14,0,102,2.81372549019608,0.685498909978302,46.0066964285714
8130446271.jpg,0,2,80,31,0,113,3.25663716814159,0.477694632396556,60.9547413793103
5770080490.jpg,0,2,59,47,1,109,3.43119266055046,0.55053799406453,65.6134453781513
3351610329.jpg,0,1,61,43,1,106,3.41509433962264,0.532164037157572,65.8950892857143
6681014309.jpg,0,10,73,24,0,107,3.13084112149533,0.550884574245936,59.4504716981132
6799140939.jpg,0,12,61,28,1,102,3.17647058823529,0.63576203135491,60.7935779816514
8362730833.jpg,0,5,90,59,0,154,3.35064935064935,0.542717292195432,66.8935483870968
6228740926.jpg,0,3,49,50,3,105,3.5047619047619,0.606436779693949,67.7891304347826
4877994171.jpg,1,15,65,21,2,104,3.07692307692308,0.678266031553529,54.2905405405405
6026326925.jpg,0,1,69,39,1,110,3.36363636363636,0.519831884032117,62.6323529411765
2339723901.jpg,0,2,54,48,0,104,3.44230769230769,0.536564459286468,65.5135135135135
7219282312.jpg,0,15,75,18,1,109,3.04587155963303,0.583497137333379,55.4639830508475
9670754375.jpg,0,1,19,66,12,98,3.90816326530612,0.593551857988151,82.1383495145631
8043482690.jpg,0,13,54,33,4,104,3.26923076923077,0.727153904340382,61.1283783783784
403993453.jpg,5,77,20,1,1,104,2.19230769230769,0.575839161014367,32.3919491525424
4356238035.jpg,0,26,69,11,0,106,2.85849056603774,0.576337851401217,51.504347826087
3984248064.jpg,18,74,17,0,0,109,1.99082568807339,0.569200427566091,24.6021739130435
9162044260.jpg,0,2,27,71,5,105,3.75238095238095,0.568076247268466,77.6720183486239
8634679976.jpg,1,6,60,35,1,103,3.28155339805825,0.632726371614444,63.6533018867925
4991939718.jpg,0,6,72,24,0,102,3.17647058823529,0.51534405898039,62.6415094339623
8904883731.jpg,1,1,40,64,2,108,3.60185185185185,0.594991790013488,70.1890756302521
8941443262.jpg,0,1,57,40,2,100,3.43,0.555141259664437,65.7133027522936
3294786142.jpg,0,1,34,66,5,106,3.70754716981132,0.568489747481794,72.5233050847458
8439881076.jpg,0,6,69,32,0,107,3.24299065420561,0.546707494751528,60.8310810810811
62458506.jpg,0,12,41,47,4,104,3.41346153846154,0.745349034327118,64.5320512820513
4573273622.jpg,0,1,45,54,1,101,3.54455445544554,0.538975926646961,71.7596153846154
9784668705.jpg,0,1,46,63,0,110,3.56363636363636,0.516290095668838,70.9152542372881
6198414386.jpg,0,8,72,22,2,104,3.17307692307692,0.581966997568077,58.4579646017699
5408602889.jpg,0,1,37,72,2,112,3.66964285714286,0.526562759572247,70.1730769230769
5321706893.jpg,0,9,84,17,0,110,3.07272727272727,0.482901986542997,57.1419491525424
3165807292.jpg,0,3,46,55,3,107,3.54205607476635,0.603142303553142,68.7934782608696
1561250178.jpg,0,8,68,31,0,107,3.21495327102804,0.56681895188049,61.4191176470588
6602870035.jpg,0,1,31,73,5,110,3.74545454545455,0.549167236712308,72.0609243697479
8755395714.jpg,0,0,31,72,2,105,3.72380952380952,0.49019694031383,73.1695652173913
8438943296.jpg,1,20,55,28,1,105,3.07619047619048,0.729794993543209,53.6293103448276
3841233055.jpg,1,43,61,2,0,107,2.5981308411215,0.547029940957534,43.0981308411215
9461924966.jpg,0,6,65,29,0,100,3.23,0.547814758929522,59.265625
3446054675.jpg,0,33,67,6,0,106,2.74528301886792,0.553109319337024,47.6304347826087
5091406011.jpg,0,2,38,56,4,100,3.62,0.599326221011495,69.4527027027027
4524766514.jpg,0,1,23,78,3,105,3.79047619047619,0.494104436469856,79.0344036697248
2811625726.jpg,1,1,29,76,7,114,3.76315789473684,0.614033978751189,74.9033613445378
4765706226.jpg,0,2,34,59,6,101,3.68316831683168,0.615316066250621,72.088785046729
3960444662.jpg,0,1,23,80,4,108,3.80555555555556,0.501555213709073,73.7375
8472852630.jpg,1,4,36,60,4,105,3.59047619047619,0.675039003078826,67.8175675675676
3250381402.jpg,13,59,28,2,0,102,2.18627450980392,0.670899974201386,31.4857142857143
5936518143.jpg,0,2,62,45,1,110,3.40909090909091,0.546808161946805,65.3938053097345
8240220210.jpg,1,41,66,5,0,113,2.66371681415929,0.576482862293695,45.2310924369748
4617163865.jpg,9,69,19,0,0,97,2.10309278350515,0.530026258832094,28.9044117647059
7339049388.jpg,0,1,19,73,13,106,3.92452830188679,0.580609092452912,80.4237288135593
351997474.jpg,0,25,66,12,0,103,2.87378640776699,0.588777591260319,50.6586538461538
2931243331.jpg,0,2,78,49,1,130,3.37692307692308,0.5321505967326,66.3125
222335349.jpg,0,6,45,45,2,98,3.43877551020408,0.643225225992288,64.9894957983193
6180327231.jpg,0,0,11,79,11,101,4.0,0.469041575982343,83.7920353982301
2365855574.jpg,0,5,64,39,1,109,3.3302752293578,0.578232393873932,62.3918918918919
10861031374.jpg,0,2,58,44,0,104,3.40384615384615,0.530967806041971,64.675
4080731983.jpg,0,3,58,45,1,107,3.41121495327103,0.565573194436278,66.1824324324324
6922435153.jpg,0,5,51,48,0,104,3.41346153846154,0.584767432371758,66.2142857142857
10680153225.jpg,2,39,58,7,0,106,2.66037735849057,0.630748496445449,45.4065217391304
3812031514.jpg,0,1,50,63,1,115,3.55652173913043,0.532970891338817,70.9851694915254
4404462627.jpg,0,18,74,14,0,106,2.9622641509434,0.550748897962917,52.8571428571429
7442324444.jpg,1,5,69,30,0,105,3.21904761904762,0.571451464742874,59.7162162162162
10299438733.jpg,0,13,66,23,0,102,3.09803921568627,0.588836811456376,55.2683486238532
6657359355.jpg,2,41,65,2,0,110,2.60909090909091,0.560069696604103,43.4911504424779
8267201129.jpg,0,1,42,60,9,112,3.6875,0.630047188279941,71.8782608695652
5734758076.jpg,0,2,54,46,0,102,3.43137254901961,0.536025045993237,65.7663551401869
5098218882.jpg,3,62,34,7,0,106,2.42452830188679,0.661140619111391,39.0934782608696
3005225950.jpg,0,1,24,73,3,101,3.77227722772277,0.507566510298146,74.3660714285714
7700955958.jpg,0,2,66,36,1,105,3.34285714285714,0.534008272562172,61.9065217391304
395147567.jpg,1,67,69,2,0,139,2.51798561151079,0.543105909355605,41.851724137931
3731180333.jpg,0,2,46,53,2,103,3.53398058252427,0.574209328172611,68.4513888888889
7998553110.jpg,0,2,24,78,7,111,3.81081081081081,0.564293822779869,77.6970338983051
9342285552.jpg,0,1,25,71,6,103,3.79611650485437,0.548781596990558,76.0981308411215
8518610606.jpg,0,16,68,22,0,106,3.05660377358491,0.598890858635405,54.9196428571429
8283511236.jpg,0,0,19,78,12,109,3.93577981651376,0.531859584605752,80.796218487395
3994007574.jpg,0,2,34,58,4,98,3.6530612244898,0.593817647325148,73.1307339449541
2255948084.jpg,0,1,23,74,4,102,3.79411764705882,0.513929441821196,74.8644859813084
4335627943.jpg,0,6,75,22,0,103,3.15533980582524,0.500142755177784,61.6527777777778
80954980.jpg,0,8,51,44,3,106,3.39622641509434,0.67159008590514,64.59375
8275793121.jpg,0,22,44,34,3,103,3.1747572815534,0.797387701430451,59.5981308411215
9439720567.jpg,0,8,45,57,1,111,3.45945945945946,0.643623037383385,66.3429203539823
6942418274.jpg,1,16,77,13,0,107,2.95327102803738,0.55598251584586,54.3823529411765
6235008903.jpg,0,1,44,57,3,105,3.59047619047619,0.566623570867177,72.6617647058823
7013643069.jpg,1,35,65,3,0,104,2.67307692307692,0.547586189382175,44.6627358490566
6188110673.jpg,0,0,39,66,1,106,3.64150943396226,0.501211470344994,75.1026785714286
161483962.jpg,0,20,59,26,0,105,3.05714285714286,0.662579043594792,53.9375
6092043977.jpg,1,3,48,52,3,107,3.49532710280374,0.649728996853956,68.1785714285714
5786083032.jpg,0,20,59,26,1,106,3.07547169811321,0.685886471343711,56.1155462184874
8729980010.jpg,0,4,41,53,3,101,3.54455445544554,0.624896030956311,68.0023364485981
10628497685.jpg,0,18,65,26,0,109,3.07339449541284,0.634011654559731,54.9478260869565
