Image Name,MOS Score,Computation Time
5243003019.jpg,4.916239473037302,0.0398 s
5243954323.jpg,4.941652973409415,0.0489 s
524406040.jpg,4.963879124648709,0.0313 s
5245617824.jpg,4.9616623351238704,0.0362 s
5247748944.jpg,4.957605328719203,0.0660 s
5248353672.jpg,4.886174979297554,0.0474 s
5248435224.jpg,4.893201920517073,0.0312 s
5248577035.jpg,4.962256322086841,0.0624 s
5249052587.jpg,4.9172682886362,0.0469 s
5250131819.jpg,4.961662335123871,0.0631 s
5250684478.jpg,4.930786440103188,0.0625 s
5250708423.jpg,4.9176448612812065,0.0584 s
5251074570.jpg,4.924889216818689,0.0430 s
5251948512.jpg,4.91546500457469,0.0469 s
525227728.jpg,4.916456887355267,0.0469 s
5252606224.jpg,4.810586721135115,0.0625 s
525327952.jpg,4.981830855165372,0.0456 s
5253482286.jpg,4.838217011032063,0.0467 s
5254421603.jpg,4.9172682886362,0.0625 s
5254718076.jpg,4.9495495719007865,0.0625 s
5255413716.jpg,4.896288367313765,0.0312 s
52568944.jpg,4.952360348388596,0.0468 s
5257060848.jpg,4.932785815310063,0.0661 s
5257307362.jpg,4.918673676880104,0.0470 s
5257312652.jpg,4.813766265445069,0.0625 s
5258392332.jpg,4.3763303584865225,0.0625 s
5258646457.jpg,4.405649324972097,0.0454 s
526016794.jpg,4.950360973181721,0.0491 s
526020496.jpg,4.890884228656114,0.0160 s
5260460290.jpg,4.366285632891715,0.0474 s
5261084727.jpg,4.951172374462654,0.0312 s
5261188573.jpg,4.970746907541185,0.0313 s
5261364718.jpg,4.929163637541322,0.0469 s
5263912639.jpg,4.849677531301257,0.0633 s
526513693.jpg,4.962473736404805,0.0440 s
5265556048.jpg,5.0,0.0470 s
526555735.jpg,4.936031420433798,0.0312 s
5266123407.jpg,5.0,0.0469 s
5266542779.jpg,4.923324670247744,0.0625 s
5267121563.jpg,4.546773158033731,0.0312 s
526762082.jpg,3.950512910517728,0.0469 s
5269040313.jpg,4.9158629003922965,0.0590 s
5269333343.jpg,4.387687188024952,0.0413 s
5270171351.jpg,4.9192676638430735,0.0468 s
5270848965.jpg,4.632146591439455,0.0625 s
5271307677.jpg,4.890767716674271,0.0407 s
5272496469.jpg,4.6042271128838825,0.0626 s
5274473740.jpg,4.800744820835822,0.0468 s
5274682163.jpg,4.92023822345105,0.0633 s
5275524338.jpg,4.944898578533147,0.0620 s
5276281329.jpg,4.813129632136899,0.0626 s
527633229.jpg,4.901040263017525,0.0377 s
5276579774.jpg,4.933220643945991,0.0575 s
5276700957.jpg,4.987075835495982,0.0410 s
5277411499.jpg,4.9303516114672625,0.0352 s
5277615188.jpg,4.514693679441386,0.0491 s
5277655082.jpg,4.9424643746903465,0.0313 s
5279252148.jpg,4.904778952768109,0.0626 s
5279579302.jpg,4.873425582766299,0.0469 s
5286251169.jpg,4.895795282686915,0.0156 s
5286481593.jpg,3.653096519705896,0.0312 s
5286800940.jpg,4.929163637541322,0.0156 s
5286915372.jpg,4.8361011238433464,0.0628 s
5288273177.jpg,4.886768966260524,0.0469 s
5288290650.jpg,4.953765736632497,0.0625 s
528858440.jpg,4.94446374989722,0.0468 s
5289133619.jpg,4.936625407396767,0.0545 s
528938817.jpg,4.95095496014469,0.0412 s
528982659.jpg,4.382901658209152,0.0313 s
5289896585.jpg,4.931380427066158,0.0312 s
5290105717.jpg,4.955605953512329,0.0312 s
5290554591.jpg,4.597472219742354,0.0312 s
5291504812.jpg,4.905807768367006,0.0318 s
5292219744.jpg,4.930786440103189,0.0316 s
5292802931.jpg,4.777202756634988,0.0156 s
5293191802.jpg,4.910241347416681,0.0625 s
5293214322.jpg,4.689480412076866,0.0312 s
5293957533.jpg,4.407222883776202,0.0469 s
5294012475.jpg,4.911805893987628,0.0312 s
5294769560.jpg,4.701564047304489,0.0469 s
5296875210.jpg,4.952360348388594,0.0621 s
5297588508.jpg,4.936248834751761,0.0470 s
5298103951.jpg,4.956793927438268,0.0347 s
5298580335.jpg,4.926787689689442,0.0470 s
5298734322.jpg,4.926512019380557,0.0625 s
5300293470.jpg,4.947115368057985,0.0475 s
5300926101.jpg,4.948144183656882,0.0620 s
5301312418.jpg,4.966095914173546,0.0318 s
5302119756.jpg,4.567069617110833,0.0313 s
5304364574.jpg,4.847852924067147,0.0313 s
5305142351.jpg,5.0,0.0624 s
5305438208.jpg,4.962097163759799,0.0601 s
5306390584.jpg,4.905213781404037,0.0496 s
5306558367.jpg,4.93965359820254,0.0657 s
53065971.jpg,4.927540834979452,0.0483 s
5306806108.jpg,4.95036097318172,0.0312 s
5306814937.jpg,4.669197471349504,0.0625 s
5306909990.jpg,4.946956209730942,0.0469 s
5308397567.jpg,4.573844302490048,0.0626 s
5308844734.jpg,4.816091762128887,0.0626 s
5309326426.jpg,4.668017302246426,0.0156 s
5309442831.jpg,4.452723420517334,0.0469 s
5309538408.jpg,4.942305216363304,0.0432 s
5310130081.jpg,4.837623024069093,0.0604 s
5310307882.jpg,4.963444296012781,0.0471 s
5311906994.jpg,4.881741400247879,0.0567 s
5312388504.jpg,4.935458756643428,0.0652 s
5314378959.jpg,4.970312078905257,0.0626 s
531477784.jpg,4.8771486628711616,0.0625 s
5314923965.jpg,4.918514518553062,0.0312 s
5314968272.jpg,4.501286326429365,0.0312 s
5315386438.jpg,4.945275151178154,0.0156 s
5316693478.jpg,4.705830663204261,0.0312 s
5317045814.jpg,4.935814006115834,0.0313 s
5318008559.jpg,4.939653598202538,0.0646 s
5318152871.jpg,4.9424643746903465,0.0488 s
5318520232.jpg,4.008710484201299,0.0317 s
531889120.jpg,4.817279736054827,0.0474 s
5320165275.jpg,4.984265059008172,0.0468 s
5320512069.jpg,4.973557684028993,0.0682 s
5320573901.jpg,4.902880479897356,0.0398 s
5321706893.jpg,4.9247300584916465,0.0626 s
5323028515.jpg,4.945115992851112,0.0468 s
5323106663.jpg,4.9440871772522135,0.0477 s
5323234112.jpg,4.548234710972575,0.0732 s
5324909950.jpg,4.947332782375949,0.0522 s
5325140020.jpg,4.890449400020186,0.0312 s
5325398566.jpg,4.889420584421289,0.0497 s
5326008096.jpg,4.945927394132045,0.0454 s
5327737580.jpg,4.899316558119536,0.0625 s
5328075993.jpg,4.940030170847545,0.0482 s
5328147958.jpg,4.922136696321802,0.0655 s
5328853523.jpg,3.9779515980482594,0.0308 s
5329486988.jpg,4.251372146402127,0.0312 s
5329734345.jpg,4.889044011776282,0.0625 s
5333075930.jpg,4.601195299847215,0.0557 s
5333965568.jpg,4.886710710269604,0.0344 s
5334294455.jpg,4.862225123160269,0.0626 s
5335866018.jpg,4.967718716735414,0.0312 s
5337216786.jpg,4.82145325444134,0.0468 s
5337507620.jpg,4.953983150950461,0.0314 s
5338193826.jpg,4.934408617871929,0.0313 s
5339188116.jpg,4.9192676638430735,0.0316 s
5341341783.jpg,4.878437539133222,0.0313 s
5341393819.jpg,4.879742025041006,0.0473 s
5342778275.jpg,4.9192676638430735,0.0550 s
5342791481.jpg,4.926888592025564,0.0469 s
5343739846.jpg,4.968530118016348,0.0569 s
5344616817.jpg,4.9461448084500095,0.0588 s
5346690387.jpg,4.95798190136421,0.0469 s
5347056182.jpg,4.902938735888276,0.0469 s
5347293716.jpg,4.85695881965706,0.0628 s
5348237812.jpg,4.925294917459155,0.0631 s
5349969174.jpg,4.9176448612812065,0.0628 s
5350540236.jpg,4.883857287436596,0.0469 s
5352670374.jpg,4.874438788719476,0.0321 s
5352866440.jpg,4.843005839554143,0.0247 s
5353332977.jpg,4.866542190228101,0.0584 s
5353881693.jpg,4.482692215136201,0.0544 s
5354068609.jpg,4.911429321342621,0.0499 s
5354173860.jpg,4.934626032189892,0.0633 s
535434144.jpg,4.887399886041814,0.0468 s
5354698.jpg,4.9162394730373045,0.0315 s
5354741393.jpg,4.90426454496866,0.0161 s
535787632.jpg,4.9511723744626535,0.0472 s
5358352176.jpg,4.894252059288571,0.0161 s
5358640896.jpg,3.6962035270534006,0.0315 s
5359127660.jpg,4.955388539194365,0.0476 s
5359274053.jpg,4.938089051631593,0.0478 s
5359786621.jpg,4.55488717084307,0.0630 s
5360175600.jpg,4.766452735310608,0.0626 s
5360940013.jpg,4.945709979814081,0.0645 s
5361947887.jpg,4.852705722107028,0.0273 s
5362095529.jpg,4.931380427066158,0.0313 s
5362140571.jpg,4.933162387955069,0.0313 s
5362664790.jpg,4.967718716735414,0.0468 s
5363058682.jpg,4.947926769338919,0.0312 s
5363150332.jpg,4.303134678444962,0.0469 s
5363442288.jpg,4.762294826569818,0.0637 s
5363486044.jpg,4.95036097318172,0.0470 s
5364140480.jpg,4.957011341756233,0.0468 s
5364427287.jpg,4.748240944130781,0.0458 s
5365003071.jpg,4.955011966549359,0.0487 s
5365082886.jpg,4.7092219083053,0.0339 s
5367389511.jpg,4.955011966549358,0.0489 s
5369434001.jpg,4.95036097318172,0.0157 s
5370538873.jpg,4.961879749441835,0.0626 s
5370637046.jpg,4.948738170619853,0.0478 s
5370690667.jpg,4.87827838080618,0.0626 s
537074410.jpg,4.924730058491646,0.0628 s
5371908851.jpg,4.959228131281071,0.0468 s
537232636.jpg,4.657076903303558,0.0635 s
5375536055.jpg,4.632199133903496,0.0392 s
5376223041.jpg,4.834478321281479,0.0488 s
5376228237.jpg,4.91548632774729,0.0469 s
5377492041.jpg,4.938248209958635,0.0470 s
5378235552.jpg,4.901968176280301,0.0711 s
5378725814.jpg,4.887262050887373,0.0469 s
5378902324.jpg,4.886768966260524,0.0632 s
5379331695.jpg,4.75596277464939,0.0471 s
5380064296.jpg,4.943116617644237,0.0469 s
5382638405.jpg,4.680533674813994,0.0469 s
5382913872.jpg,4.895577868368953,0.0312 s
5384624254.jpg,4.957822743037166,0.0444 s
5384977865.jpg,4.966095914173547,0.0558 s
5385663967.jpg,4.429952526072828,0.0469 s
5385761239.jpg,4.783860930032361,0.0468 s
5386032677.jpg,4.947550196693912,0.0263 s
5387093344.jpg,4.852633947766367,0.0651 s
5391319632.jpg,4.959445545599032,0.0480 s
5393136028.jpg,4.883255495650765,0.0627 s
539361542.jpg,4.879206294068957,0.0626 s
5394502414.jpg,4.764453360103736,0.0558 s
5394508968.jpg,3.326185483202524,0.0534 s
5394548782.jpg,4.961662335123871,0.0450 s
539524376.jpg,4.961662335123871,0.0465 s
5395790450.jpg,4.9087777031818565,0.0308 s
5395880951.jpg,4.47259824578363,0.0580 s
539615478.jpg,4.952577762706557,0.0461 s
5396644364.jpg,4.895476966032831,0.0345 s
5397802120.jpg,4.725797378573521,0.0443 s
5398199748.jpg,4.948144183656884,0.0205 s
53981997489.jpg,4.95922813128107,0.0337 s
5398457925.jpg,4.9568521834291905,0.0338 s
5398576953.jpg,4.9085020328729705,0.0497 s
5398610144.jpg,4.827827952706967,0.0332 s
5399180378.jpg,4.727796753780395,0.0333 s
5399186343.jpg,4.9650670985746475,0.0391 s
5399327452.jpg,4.945115992851113,0.0444 s
5399475116.jpg,4.956417354793263,0.0340 s
5400709579.jpg,4.877525235516168,0.0463 s
5401046644.jpg,4.943493190289244,0.0313 s
540261908.jpg,4.905966926694048,0.0469 s
5402750878.jpg,4.645165944752716,0.0412 s
5402777838.jpg,4.889797157066294,0.0501 s
5403603296.jpg,4.8661229712378935,0.0657 s
5404092797.jpg,4.870657452623692,0.0637 s
5406869186.jpg,4.9335389606000755,0.0469 s
5407049859.jpg,4.972963697066023,0.0511 s
5407907045.jpg,4.901098519008447,0.0385 s
5407931669.jpg,4.335203750606825,0.0329 s
5408161730.jpg,4.94149381508237,0.0335 s
5408602889.jpg,4.9281930779333445,0.0333 s
5409637634.jpg,4.889203170103325,0.0315 s
5409793551.jpg,4.924353485846641,0.0500 s
5409841653.jpg,4.547868034446412,0.0520 s
5409949181.jpg,4.64079062169396,0.0675 s
5411857475.jpg,4.872874242148529,0.0657 s
5412162988.jpg,4.482102037191149,0.0503 s
5413723205.jpg,4.86925206437979,0.0337 s
5414089487.jpg,5.0,0.0491 s
5414221487.jpg,4.39698016252707,0.0367 s
5414222209.jpg,4.433092025645202,0.0429 s
5416465084.jpg,4.9443045915701775,0.0536 s
5416851305.jpg,4.963285137685739,0.0505 s
5417875149.jpg,4.941058986446443,0.0504 s
5418130754.jpg,4.890391144029265,0.0660 s
5419570020.jpg,4.9495495719007865,0.0502 s
5419962760.jpg,5.0,0.0342 s
5420001635.jpg,4.80673151940269,0.0323 s
5420375203.jpg,4.922078440330882,0.0344 s
5421015027.jpg,4.915862900392296,0.0313 s
5421157000.jpg,4.921150527068105,0.0355 s
5421731776.jpg,4.943928018925171,0.0493 s
5422446412.jpg,4.77837721221119,0.0467 s
5422890420.jpg,4.906560913657018,0.0468 s
5423246371.jpg,4.9318152557020865,0.0636 s
5423639636.jpg,4.443667278996819,0.0469 s
5423986833.jpg,4.965284512892612,0.0317 s
5424903451.jpg,4.7321876864848695,0.0631 s
5426014939.jpg,4.814744629875905,0.0497 s
5426100555.jpg,4.977614690433661,0.0349 s
5427956048.jpg,4.636240530662445,0.0328 s
5430352868.jpg,4.89244877522706,0.0347 s
5430572465.jpg,4.949114743264858,0.0489 s
5431342278.jpg,4.95095496014469,0.0493 s
5432792987.jpg,4.935060860825821,0.0485 s
5433364879.jpg,4.700702194855495,0.0626 s
5433512452.jpg,4.821851150258945,0.0312 s
5434458853.jpg,4.9479267693389195,0.0468 s
5434982423.jpg,4.763917629131686,0.0631 s
5435410945.jpg,4.9425226306812675,0.0312 s
5436025882.jpg,3.062935688376169,0.0496 s
5436078668.jpg,4.362250459971283,0.0777 s
5436442410.jpg,4.963285137685739,0.0546 s
5437097825.jpg,4.80434205320107,0.0505 s
5437565452.jpg,4.912023308305592,0.0481 s
5437634548.jpg,4.760772926344071,0.0484 s
5438123525.jpg,4.791707077355675,0.0469 s
5438275650.jpg,4.943493190289243,0.0469 s
5438289269.jpg,4.87184542654963,0.0469 s
5441628490.jpg,4.968530118016347,0.0312 s
5442770752.jpg,4.945246023182692,0.0469 s
5443109303.jpg,4.9354374334708275,0.0782 s
5443343893.jpg,4.930728184112268,0.0533 s
5443561588.jpg,3.84842408039336,0.0507 s
5443888755.jpg,4.889261426094246,0.0625 s
5444850191.jpg,4.8784957951241426,0.0447 s
5445781988.jpg,4.798169159607683,0.0272 s
5445842177.jpg,4.773914505166055,0.0491 s
5446222117.jpg,4.912617295268562,0.0293 s
5446650089.jpg,4.903808393160132,0.0312 s
5447010296.jpg,4.952201190061551,0.0313 s
5447287552.jpg,4.725304293946672,0.0625 s
5447567442.jpg,4.7935899405807065,0.0625 s
5447858710.jpg,4.651773666982028,0.0400 s
5448376373.jpg,4.977991263078669,0.0263 s
5449529114.jpg,4.147331790631328,0.0312 s
545103098.jpg,4.972152295785088,0.0474 s
5451071783.jpg,4.889463230766489,0.0469 s
5451526397.jpg,4.9370019800417735,0.0587 s
5453819984.jpg,4.931380427066159,0.0674 s
5453875819.jpg,4.979020078677564,0.0296 s
5454031554.jpg,4.534899132301212,0.0626 s
5454884110.jpg,4.824372738088129,0.0471 s
5454942480.jpg,4.8966649399587725,0.0313 s
5455599246.jpg,4.83091439950366,0.0312 s
5456329601.jpg,4.701890168781436,0.0313 s
5456373866.jpg,4.959445545599034,0.0563 s
5457535055.jpg,4.807282860020458,0.0547 s
5458340790.jpg,4.904829403936169,0.0482 s
5458771275.jpg,4.964473111611678,0.0316 s
5459231907.jpg,4.401509440697625,0.0312 s
5459372516.jpg,4.955605953512329,0.0468 s
5459749774.jpg,4.938842196921604,0.0315 s
5460394455.jpg,4.731085005249329,0.0687 s
5461710344.jpg,4.948738170619853,0.0588 s
5462153314.jpg,4.87119318359574,0.0626 s
5462654627.jpg,4.823945714275062,0.0584 s
5463672195.jpg,4.46186764312289,0.0312 s
5463929157.jpg,4.950143558863757,0.0313 s
5464134286.jpg,4.951766361425624,0.0625 s
5464519026.jpg,4.935220019152864,0.0312 s
5465127384.jpg,4.932409242665056,0.0156 s
5466371904.jpg,4.7723499585951075,0.0625 s
5467862729.jpg,4.95095496014469,0.0624 s
5468320493.jpg,5.0,0.0354 s
5468530650.jpg,4.927164262334448,0.0499 s
5468577486.jpg,4.951548947107659,0.0313 s
5468605223.jpg,4.953171749669528,0.0333 s
5468768534.jpg,4.578837026980355,0.0625 s
5469380265.jpg,4.9352200191528635,0.0551 s
5470588240.jpg,4.909414336490025,0.0313 s
5471871046.jpg,4.833001158696915,0.0312 s
5473035889.jpg,4.9299750388222545,0.0625 s
5474201544.jpg,4.949390413573744,0.0468 s
5474715935.jpg,4.9655019272105765,0.0469 s
5476657075.jpg,4.928946223223358,0.0155 s
5477401446.jpg,4.913211282231531,0.0625 s
5478338784.jpg,4.968312703698382,0.0157 s
5478338919.jpg,4.865948203265131,0.0625 s
5478757587.jpg,4.689125162604459,0.0591 s
5479353117.jpg,4.94208780204534,0.0324 s
5479751565.jpg,4.949933949368654,0.0614 s
5480071347.jpg,4.776783537644783,0.0511 s
5480462577.jpg,4.9600395325620035,0.0468 s
5480500661.jpg,4.787156986324157,0.0478 s
5480545191.jpg,4.959445545599034,0.0470 s
5480693901.jpg,4.876061591281342,0.0479 s
5480778835.jpg,4.68140333208585,0.0626 s
5480952207.jpg,4.899939673077968,0.0625 s
5481249377.jpg,4.952084678079709,0.0473 s
5482033930.jpg,4.960039532562004,0.0312 s
5482786130.jpg,4.927381676652412,0.0648 s
5483050895.jpg,4.923542084565707,0.0274 s
5483224233.jpg,4.919702492479002,0.0470 s
5483273817.jpg,4.952577762706556,0.0314 s
5483514140.jpg,4.943493190289244,0.0313 s
5483567910.jpg,4.94511599285111,0.0312 s
5483697378.jpg,4.957822743037166,0.0469 s
5483904990.jpg,4.886609807933481,0.0469 s
5484179033.jpg,4.94689795374002,0.0313 s
5484776927.jpg,4.975180486590859,0.0313 s
5485090581.jpg,4.933379802273032,0.0468 s
5485536219.jpg,4.923918657210712,0.0312 s
5485752257.jpg,4.447971524813573,0.0625 s
5487306011.jpg,4.957011341756233,0.0466 s
5487766524.jpg,4.9016925059714165,0.0502 s
5487845072.jpg,4.964473111611679,0.0513 s
5489335291.jpg,4.4354859979634,0.0296 s
5489343036.jpg,4.9283522362603875,0.0312 s
54893430365.jpg,4.923048999938858,0.0470 s
5489747456.jpg,4.963067723367775,0.0469 s
5490633123.jpg,4.88368251946383,0.0468 s
5491791732.jpg,4.865730788947167,0.0313 s
5492807512.jpg,4.64071104253044,0.0312 s
5492904052.jpg,4.962473736404806,0.0312 s
5493295509.jpg,4.836970781115202,0.0469 s
5494503911.jpg,4.670362030806862,0.0565 s
5494614015.jpg,4.939277025557534,0.0366 s
5494859211.jpg,4.937060236032695,0.0439 s
549547230.jpg,4.936842821714732,0.0694 s
5495551820.jpg,4.670956017769831,0.0425 s
5495773051.jpg,4.622011880250643,0.0217 s
5496213154.jpg,4.883146788491783,0.0312 s
5496219084.jpg,4.782362444275198,0.0312 s
5498003598.jpg,4.95154894710766,0.0626 s
5498162547.jpg,4.962632894731848,0.0469 s
5498204974.jpg,4.956199940475298,0.0631 s
5500159889.jpg,3.374163467850129,0.0308 s
5500570132.jpg,4.955982526157335,0.0535 s
5501090896.jpg,4.946521381095016,0.0403 s
5502038719.jpg,4.859732663326547,0.0541 s
5502130313.jpg,4.898939985474528,0.0156 s
5503696409.jpg,4.942899203326274,0.0313 s
5503983536.jpg,4.938842196921606,0.0468 s
5504474324.jpg,4.95922813128107,0.0513 s
5505340753.jpg,4.9388421969216045,0.0247 s
5505953336.jpg,4.931003854421152,0.0470 s
5506212777.jpg,4.93797253964975,0.0629 s
5506716444.jpg,4.178105389118567,0.0477 s
5507113852.jpg,4.289623124390535,0.0627 s
5507499346.jpg,4.962038907768878,0.0481 s
5508053398.jpg,4.1456725655627755,0.0484 s
5508282751.jpg,4.6467887473145835,0.0469 s
5508551413.jpg,4.848489557375317,0.0313 s
5511460602.jpg,4.884552176735687,0.0470 s
5511925995.jpg,4.775059832746796,0.0312 s
5512214624.jpg,4.9249474728096105,0.0625 s
5512989538.jpg,4.828262781342894,0.0427 s
5513320745.jpg,4.804095510887645,0.0374 s
5513852883.jpg,4.905807768367006,0.0625 s
5513962677.jpg,4.835565392871298,0.0625 s
5514669907.jpg,4.424996037302183,0.0315 s
5514988242.jpg,4.610108726522661,0.0482 s
5517184431.jpg,4.930786440103189,0.0291 s
5517232825.jpg,4.673665891921518,0.0625 s
5517472829.jpg,4.973557684028993,0.0156 s
5519011400.jpg,4.948144183656884,0.0470 s
5519858461.jpg,4.909111629481663,0.0312 s
5519904752.jpg,4.954200565268425,0.0474 s
5520092588.jpg,4.854487682995937,0.0786 s
5522198347.jpg,4.931163012748194,0.0476 s
5524014245.jpg,4.752123182562686,0.0504 s
5525531268.jpg,4.948738170619852,0.0474 s
5525979481.jpg,4.925700618099623,0.0654 s
552629141.jpg,4.966095914173546,0.0230 s
5526408007.jpg,4.564412285423189,0.0470 s
5527632049.jpg,4.872062840867595,0.0312 s
5527745877.jpg,5.0,0.0625 s
5527892107.jpg,4.959662959916998,0.0312 s
5528731780.jpg,4.92613544673555,0.0312 s
5529240672.jpg,4.459272886755724,0.0312 s
5529298204.jpg,4.83513056423537,0.0471 s
5529999885.jpg,4.966689901136517,0.0536 s
5530039463.jpg,4.953389163987492,0.0578 s
5530579735.jpg,4.937219394359738,0.0548 s
5531191792.jpg,4.952577762706557,0.0646 s
5531274580.jpg,4.5848564757735755,0.0500 s
5532612839.jpg,4.911429321342621,0.0156 s
5533176494.jpg,4.92554145977258,0.0625 s
5533236075.jpg,4.942087802045341,0.0312 s
5533853499.jpg,4.859732663326547,0.0312 s
5534328979.jpg,4.952360348388593,0.0626 s
5534680063.jpg,4.302512260585191,0.0626 s
5535054309.jpg,4.867310945163836,0.0468 s
5535937496.jpg,4.941652973409414,0.0472 s
5536150022.jpg,4.949926144545793,0.0655 s
5536240490.jpg,4.846591084504564,0.0594 s
5536386046.jpg,4.1088089513519535,0.0480 s
5536798233.jpg,4.89838864485676,0.0312 s
5536900966.jpg,4.9318152557020865,0.0312 s
5537272633.jpg,4.9338146309089606,0.0477 s
5537911913.jpg,4.932191828347093,0.0471 s
5538586634.jpg,4.66079998340842,0.0498 s
5538859369.jpg,4.817931979008718,0.0448 s
5539522093.jpg,4.937813381322708,0.0312 s
5540094499.jpg,4.94857901229281,0.0483 s
5540702638.jpg,4.292688758326265,0.0303 s
5541438392.jpg,4.971340894504155,0.0471 s
5542509126.jpg,4.941058986446442,0.0469 s
5543037671.jpg,4.293148208841075,0.0341 s
5543296873.jpg,4.932944973637105,0.0298 s
5543308408.jpg,4.646687844978462,0.0313 s
5544109408.jpg,4.931597841384123,0.0336 s
5544820783.jpg,4.942246960372382,0.0363 s
5545551375.jpg,4.954794552231395,0.0403 s
5546833927.jpg,4.849126190683486,0.0320 s
5546979604.jpg,4.492708509834209,0.0308 s
5547599151.jpg,4.943334031962201,0.0312 s
5550230387.jpg,4.757585577211258,0.0312 s
5551470289.jpg,4.695080641879879,0.0333 s
555190426.jpg,4.902344748925308,0.0298 s
5552453199.jpg,4.58931137799585,0.0468 s
5552904756.jpg,4.939356604721054,0.0314 s
5553150523.jpg,4.912776453595603,0.0316 s
5554016525.jpg,4.1879094727138515,0.0373 s
5554413140.jpg,4.655873319731897,0.0441 s
5554551412.jpg,4.893101018180951,0.0558 s
5554808879.jpg,4.971934881467125,0.0448 s
5557351990.jpg,4.90072194636344,0.0481 s
5557571977.jpg,4.931974414029129,0.0598 s
5558342101.jpg,4.909530848471868,0.0490 s
5559771526.jpg,4.9618797494418345,0.0355 s
5560114332.jpg,4.959010716963107,0.0499 s
5561303733.jpg,4.894549052770055,0.0325 s
5561541116.jpg,4.9122407226235545,0.0504 s
5561556380.jpg,4.499178907220718,0.0168 s
5561903765.jpg,4.109839161148172,0.0626 s
5562631980.jpg,4.934191203553967,0.0528 s
5562990409.jpg,4.899533972437501,0.0166 s
5563391138.jpg,4.988698638057849,0.0347 s
5564289750.jpg,4.663028199987014,0.0664 s
5564570846.jpg,4.9636617103307445,0.0497 s
5564762599.jpg,4.679446603224176,0.0478 s
5564925519.jpg,4.955229380867323,0.0469 s
5565514955.jpg,4.949549571900786,0.0553 s
5565922078.jpg,4.951766361425624,0.0337 s
5566203819.jpg,4.948144183656883,0.0345 s
556649487.jpg,4.7477983106719925,0.0503 s
5568534829.jpg,4.962850309049811,0.0483 s
5569285371.jpg,4.94208780204534,0.0368 s
5569562301.jpg,4.949708730227829,0.0307 s
5569876905.jpg,4.965284512892612,0.0474 s
5570837854.jpg,4.870657452623692,0.0633 s
5571612935.jpg,4.790736517747699,0.0495 s
5571768533.jpg,4.872338511176481,0.0494 s
5571835679.jpg,4.940464999483472,0.0525 s
5572325411.jpg,4.940464999483472,0.0347 s
5572898913.jpg,4.939059611239569,0.0498 s
5573315618.jpg,4.929540210186327,0.0337 s
5573453953.jpg,4.932409242665056,0.0470 s
5573505825.jpg,4.70746127058899,0.0345 s
5573708083.jpg,4.9035327228512475,0.0547 s
5574048372.jpg,4.935220019152866,0.0432 s
5575057872.jpg,4.8621356478779045,0.0370 s
5575661562.jpg,4.787223047137941,0.0515 s
5577238906.jpg,4.5029845255627885,0.0330 s
5577299644.jpg,4.861514624215458,0.0305 s
5577977748.jpg,4.960850933842938,0.0478 s
5578143578.jpg,4.574764410929965,0.0469 s
5580400310.jpg,4.897534597230627,0.0631 s
5580904626.jpg,4.911588479669666,0.0609 s
55811639.jpg,4.940030170847544,0.0502 s
5581852297.jpg,4.941652973409411,0.0618 s
5583866722.jpg,4.962850309049811,0.0472 s
5585956743.jpg,4.54201917103399,0.0624 s
5586376319.jpg,4.63061897768683,0.0625 s
5586890749.jpg,4.933597216590995,0.0626 s
558820165.jpg,4.685852520781246,0.0507 s
5588234773.jpg,4.844649965288611,0.0469 s
5588363134.jpg,4.896230111322844,0.0469 s
5588569639.jpg,4.370545464591901,0.0357 s
5588623277.jpg,4.988916052375813,0.0515 s
5588665887.jpg,3.909413583501708,0.0477 s
5589406824.jpg,4.95095496014469,0.0626 s
5590179803.jpg,4.794735268161447,0.0469 s
5590319772.jpg,4.848272143057353,0.0782 s
5592031827.jpg,4.743046414968234,0.0624 s
5592040758.jpg,4.682257379711983,0.0576 s
5592471041.jpg,4.854784676477422,0.0656 s
5592815589.jpg,4.9350026048349,0.0652 s
5593028853.jpg,4.95036097318172,0.0312 s
5593982816.jpg,4.9121824666326335,0.0312 s
5594109805.jpg,4.944898578533148,0.0468 s
5594332636.jpg,4.90524500069548,0.0469 s
5594349841.jpg,4.835188820226291,0.0624 s
5594639206.jpg,4.957605328719202,0.0313 s
5594665184.jpg,4.826915649089913,0.0470 s
5596136215.jpg,4.964690525929643,0.0315 s
5596270310.jpg,4.9620971637597995,0.0317 s
5597029310.jpg,4.948738170619853,0.0626 s
5597221402.jpg,4.933003229628026,0.0317 s
5597328203.jpg,4.958199315682172,0.0692 s
5598111719.jpg,4.503535866180557,0.0606 s
5599500585.jpg,4.9404649994834715,0.0201 s
5599655175.jpg,4.96809528938042,0.0493 s
5599685670.jpg,4.933003229628027,0.0361 s
560054684.jpg,4.920296479441972,0.0581 s
5601711871.jpg,4.886392393615519,0.0231 s
5602088551.jpg,4.939653598202539,0.0666 s
5602195949.jpg,4.528631049898582,0.0510 s
5602472061.jpg,4.803878096569681,0.0496 s
5602672763.jpg,4.945115992851111,0.0353 s
5602815566.jpg,4.953577450309994,0.0647 s
5604745238.jpg,4.939436183884575,0.0361 s
5605845677.jpg,4.82804536702493,0.0326 s
5606263347.jpg,4.957605328719202,0.0509 s
5606634799.jpg,4.753348089306947,0.0474 s
5606693622.jpg,4.790911285720463,0.0354 s
5607542951.jpg,4.965284512892612,0.0330 s
5609386026.jpg,4.664761801003847,0.0655 s
